ID,Responsable,Plataforma,Fecha_Recolección,Texto_Original,URL_Original,Usuario_ID_Anonimizado,Clase_Toxicidad,Subclase_Toxicidad,Grupos_Afectados,Lenguaje_Dialectal,Presencia_Sarcasmo,Presencia_Ironia,Contexto_Politico,Confianza_Clasificador,Notas_Etiquetador,Validado,Validador,Fecha_Validacion,Acuerdo_Validador,Razon_Desacuerdo,Cohen_Kappa,Listo_Entrenamiento
365,Cristian,X,2026-06-07,Otro Pendejo. Hablando y repetiendo las pendejadas De la oposición internacional. Los Salvadoreños Mandamos en El Salvador. Lo que diga este tarado me lo paso por el arco del triunfo. ….,https://x.com/OscarHe15915548/status/2063036560547762574,USR_00000288,Lenguaje Ofensivo,Burla,Partido Político,General Español,No,No,Sí,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. Menciona El Salvador, pero no basta para inferir dialecto local. Evidencia léxica (obscenidad: pendejo).",No,,,,,,Sí
122,Cristian,X,2026-05-30,"Mejor páguenle a los empleados públicos, chabacanes!",https://x.com/adhominemsv/status/1311870214959779841,USR_00000089,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
783,Willian,X,2026-07-14,Vieja mas pendeja esta.. si a vos te hubieran asesinado a un familiar.. No estuvieras escribiendo mierdas.. Los mareros.. No merecen vivir.. No merecen nada.. Porque matan gente inocente por no querer trabajar.. Y vivir del dinero de gente luchadora...,https://x.com/AceitunoMilton/status/1511888603265347584,USER_172,Amenazas/Violencia,Incitación a la Violencia (a grupo),Pandilleros/Mareros,Salvadoreño,NO,NO,NO,0.85,"Incitación agresiva dirigida a otro usuario, negando el derecho a vivir de los mareros.",NO,,,,N/A,,NO
21,Dressler,Facebook,7/11/2026,ese we seguro es de Guate o Honduras jajaja que van a saber de futbol,https://www.facebook.com/josesito.orgaz?comment_id=Y29tbWVudDoxMzUwNzM5MTc3MDM2MTI3XzE1NzkxMzA3MTAzOTU0MzI=,USER_021,Discurso de odio,Discriminación por nacionalidad,Personas guatemaltecas y hondureñas,General Espa�ol,SI,NO,NO,0.82,requiere verificacion y validacion,No,,,,,,NO
1050,Willian,Facebook,2026-07-14,Comen de nosotros xd,https://www.facebook.com/eduardo.g.castillo.2025?comment_id=Y29tbWVudDoxNDkxNjU4MjQzMDAxNTQ3XzE3MDk1NDQ2MDM4NDg4MTc=,USER_429,No Tóxico,N/A,N/A,Salvadoreño,NO,SI,NO,0.65,"Comentario cínico/irónico sobre dependencia turística, crítica leve sin agresión. Caso difícil.",NO,,,,N/A,,NO
252,Dressler,X,6/6/2026,ESO ESO MATEN A UNO DE LOS CLIPPERS AL MENOS DISCAPACITADOS DE MIERDA,https://x.com/steph34l_/status/1872872291111191015,USER_252,Discurso de odio,Discriminación por discapacidad,Personas con discapacidad,General Espa�ol,NO,NO,NO,0.88,requiere verificacion y validacion,No,,,,,,NO
1221,Willian,Facebook,2026-07-14,SEÑOR QJE LA LABOR DE ESTE SALVADOREÑO SEA LA MEJOR,https://www.facebook.com/lis.ram.1447?comment_id=Y29tbWVudDoxNTMwMTU5MzQ5MTU2NTAwXzEzMTY4NDY0MTA2NTg0NjU=,USER_587,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.8,"Buenos deseos hacia árbitro salvadoreño, positivo.",NO,,,,N/A,,NO
241,Cristian,X,2026-06-02,Para eso si es bueno El Salvador Para criar putas! Maldita juventud hecha mierda Esperando con ansias algún evento natural para que haga mierda este país cerote,https://x.com/RickSanchez2301/status/2049227724623843462,USR_00000186,Acoso,Ataque personal,Persona Individual,Salvadoreño,No,No,No,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: maldita, cerote, mierda; jerga salvadoreña: cerote).",No,,,,,,Sí
15,Dressler,Facebook,7/2/2026,Marco Pulido Amox ese nombre cogupto que ni los mismos PRIANDJOS IGNORANTES FRACASADOS quisieron sería pésima idea,https://www.facebook.com/israel.garcia.819271?comment_id=Y29tbWVudDo5Nzk1NDEwNDA4NTUwNzVfMTExMTg2NDAzMzc3MDgxNQ==,USER_015,Insulto,Descalificacion Politica,Grupo politico,General Espa�ol,NO,NO,SI,0.72,requiere verificacion y validacion,No,,,,,,NO
1041,Willian,Facebook,2026-07-14,Necesitamos una ruta directa desde Calgary- or Vancouver,https://www.facebook.com/cecilia.hdz.ayala?comment_id=Y29tbWVudDoxNDk0MzcyMjk2MDYzNDc1XzIxMjc5MDc5MDQ2MDQyMDI=,USER_420,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.85,"Solicitud de ruta aérea directa, comentario cívico/turístico.",NO,,,,N/A,,NO
193,Cristian,X,2026-06-02,Está apestosa está trastornada,https://x.com/berta08787897/status/2021378629645787291,USR_00000141,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
067,Cristian,Facebook,2026-06-14,Gana más en el putero que estándo ahí maes es de entender está perdiendo plata por estar ahí,https://www.facebook.com/claritodkm/posts/pfbid02HAiNsLeRLaA2JZCMvx1Neh46NZ7QmaTCb1kwf7AktQzBr6GUyNh26TLKTE7dBKtal?comment_id=672492642346945,USR_00000067,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
100,Dressler,X,6/14/2026,Pajeros los ingleses piensan Que son unos indios de mierda,https://x.com/Dungeoncndef/status/2077222567249846425,USER_100,Discurso de odio,Racismo,Personas indígenas,General Espa�ol,NO,NO,NO,0.88,requiere verificacion y validacion,No,,,,,,NO
237,Cristian,Facebook,2026-06-25,Chocho a dónde miraste ésa Película,https://www.facebook.com/permalink.php?story_fbid=pfbid025x3J7qwC7Uvkqp25WhUmAHr1YPtWu6gT3dq7GUr1QH4ycxyk1wVYbrpb2Eg8yG34l&id=61555811181550&comment_id=858634280153742,USR_00000153,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
263,Cristian,X,2026-06-02,"Zapatero a sus zapatos , este viejo HDLGPTS se olvidó de las almas que van al infierno , importándole màs la política de El Salvador 🇸🇻 , sacerdote zurdo , el infierno te espera gran cerote 🫵💩😈",https://x.com/crackenreloaded/status/2041301729833066972,USR_00000207,Acoso,Ataque personal,Persona Individual,Salvadoreño,No,No,Sí,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: cerote; jerga salvadoreña: cerote).",No,,,,,,Sí
1238,Willian,Facebook,2026-07-14,"OLEEEEE MI PRESI DIOS LO SIGA BENDICIENDO MUCHO Y QUE ME LO PROTEJA, Nayib Bukele LO QUEREMOS MUCHISIMO Y GRACIAS POR DARNOS LA PAZ QUE NECESITABA NUESTRO PAIS Y QUE CADA VEZ SEA MEJOR, GRACIAS !!!",https://www.facebook.com/profile.php?comment_id=Y29tbWVudDoxNTAyNTkxOTI1MjQzNTQ0XzE2MTM3MDU1NjcwNDMxNTE=,USER_603,No Tóxico,N/A,N/A,Salvadoreño,NO,NO,SI,0.85,"Apoyo político efusivo, sin agresión.",NO,,,,N/A,,NO
283,Dressler,X,6/18/2026,"Si eligen el país en el que nacieron: Inmigrantes de mierda, tienen que exiliarlos a sus países de origen

Si eligen su país de origen: Inmigrantes de mierda malagradecidos, tiene que exiliarlos a sus países de origen

Curiosamente, solo pasa eso si no son blancos.",https://x.com/emilian_gatzaga/status/2066156430646755421,USER_283,Discurso de odio,Xenofobia,Personas inmigrantes,General Espa�ol,NO,NO,NO,0.84,requiere verificacion y validacion,No,,,,,,NO
920,Willian,X,2026-07-14,El unico marero bueno es un marero muerto,https://x.com/antisocialdeist/status/1230903802665943040,USER_304,Amenazas/Violencia,Amenaza Explícita Directa,Pandilleros/Mareros,Salvadoreño,NO,NO,NO,0.85,Dicho de incitación directa: el único marero bueno es un marero muerto.,NO,,,,N/A,,NO
118,Cristian,X,2026-05-30,"Bueno después de recibir el hate de los paranoicos de tuiter, X, les dejo. ¿Pero sigue la pregunta, es más importante El Espino, que el Acelhuate, que Nejapa, que los Angelitos, que el Playón solo por qué les afecta a la elite de Santa Tecla? O solo es ganas de joder?",https://x.com/gastrosv/status/2059840695888720081,USR_00000087,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: joder).",No,,,,,,Sí
263,Cristian,Facebook,2026-06-25,De prostituto ah que redes si que la gente es mero tonta nooo,https://www.facebook.com/SivarNewsSV/posts/pfbid0294g3H4GRdtbzcVrW2VFryXr5p2y7LBfX5FUBDRK86tsHJcujtQ9M4PjSm5nX4mctl?comment_id=2209484579534361,USR_00000179,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: tonta).",No,,,,,,Sí
136,Dressler,Facebook,6/25/2026,Los Madridistas estamos felices sí gana Argentina nos burlaremos de Tamal y sí gana España nos burlaremos de Pessi,https://www.facebook.com/profile.php?comment_id=Y29tbWVudDoxNTQ0Nzg1NjQxMDEzMjg0XzE2MDg0MjMxMjcyODE1Njc=,USER_136,Discurso de odio,Burla por nacionalidad,Personas argentinas,General Espa�ol,SI,SI,NO,0.81,requiere verificacion y validacion,No,,,,,,NO
866,Willian,X,2026-07-14,"Futuro marero, y la culpa la tienen las madres solteras que tienen hijos de delincuentes, drogadictos, alcohólicas y mareros estos niños deben ser eliminados de la sociedad para tener un mejor país..",https://x.com/gl94028/status/2039805013556384120,USER_250,Amenazas/Violencia,Incitación a la Violencia (a grupo),Menores/hijos de personas estigmatizadas,Salvadoreño,NO,NO,NO,0.85,Llamado explícito y muy grave a la eliminación de NIÑOS por su origen familiar estigmatizado; caso extremo de deshumanización.,NO,,,,N/A,,NO
1159,Willian,Facebook,2026-07-14,Mejor que participen todas las selecciones del mundo jajaja,https://www.facebook.com/victor.rodriguez.367576?comment_id=Y29tbWVudDoxNTMwMjIxMDE1ODE3MDAwXzE0MDk5ODAyMTExODMxODc=,USER_533,No Tóxico,N/A,N/A,Español Estándar,NO,SI,NO,0.85,"Broma sobre inclusión mundial amplia, limpio.",NO,,,,N/A,,NO
142,Cristian,X,2026-05-30,"Ultraderecha bukeliana? HAHAHAHAHAHAJHAJAHJAHAJAJJAJ QUÉ?? Anda busca de dónde salió este cerote!, si sos salvadoreño pues anda medicate se nota que ya tenés demencia senil Aquí con puño izquierdo alzado gritando ""el pueblo unido jamás será vencido"", ahhh que pendejo 🤡😂😂",https://x.com/hdz_Jean2/status/2071023962776080557,USR_00000107,Acoso,Ataque personal,Persona Individual,Salvadoreño,Sí,Sí,No,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: pendejo, cerote; jerga salvadoreña: cerote, sos).",No,,,,,,Sí
498,Cristian,Facebook,2026-07-12,Que trabaje el hijo mil pt🤣🤣🤣,https://www.facebook.com/ITRnoticiasOficialsv/posts/pfbid06bcKGnTpuTHXuMoAA8R7dup96bpXzAdTxi2KkUf1iVkcMzw8Nn7d58boUxDBL2c6l?comment_id=1945752999494960,USR_00000335,No Tóxico,No Aplica,Ninguno,General Español,Sí,Sí,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
1104,Willian,Facebook,2026-07-14,Pero como la alcaldía no quiere poda de árboles,https://www.facebook.com/silvia.vasquez.906361?comment_id=Y29tbWVudDoxNTY3NTMzNzg4NzM0MzEyXzE1NTU4MzE3MjkyMjk1Mjk=,USER_481,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.75,"Crítica legítima sobre política municipal de poda de árboles, sin agresión.",NO,,,,N/A,,NO
512,Willian,X,2026-07-13,"Un día como hoy, HACE 153 AÑOS, ocurrió el Gran Terremoto de San José, que destruyó a la ciudad de  San Salvador y a otras poblaciones salvadoreñas. #CulturaSV #HemerotecaPersonal

@EfemeridesSV",https://x.com/ccdinarte2010/status/2034606152114172135,USER_008,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.9,"Efeméride histórica (terremoto de 153 años atrás), informativo sin carga violenta actual.",NO,,,,N/A,,NO
457,Cristian,X,2026-06-28,Y aquí la fumeta de la semana 🤣🤣🤣🤟,https://x.com/M50056Manuel/status/2070095306088206527,USR_00000357,No Tóxico,No Aplica,Ninguno,General Español,Sí,Sí,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
160,Cristian,X,2026-05-30,Prefiero negociar dos jugadores antes que a ese muerto,https://x.com/BigJotita/status/2060523781399953624,USR_00000124,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
027,Cristian,Facebook,2026-06-10,Mientras aya burros habrá basura..,https://www.facebook.com/Nacionsivarsv/posts/pfbid0SYh263szyjXywX7KdVKMnDxVu6KdJdP6pNyk9TYD5CrqJ8fCCQrgeJDxri1JxWbNl?comment_id=3348380425312326,USR_00000027,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: basura).",No,,,,,,Sí
784,Willian,X,2026-07-14,Caso de un familiar: Me cuenta que los mareros todavía quieren extorsionarlo a pesar de que saben que su negocio está cerrado. Esas lacras no merecen vivir.,https://x.com/cesargm_/status/1255545315970646025,USER_173,Amenazas/Violencia,Incitación a la Violencia (a grupo),Pandilleros/Mareros,Salvadoreño,NO,NO,NO,0.75,"Tras relatar extorsión continua, concluye que los mareros no merecen vivir.",NO,,,,N/A,,NO
014,Cristian,Facebook,2026-06-10,Para lesvianas mejor dicho 😆en que cabeza cabe??,https://www.facebook.com/ElSalvadorNoticiasSV/posts/pfbid0sb4sJdJkaDkRSts8byhDEA4Y8xVvvse1LDKGmyvBH6YFsmEgXMYvyVyKsiDFVosXl?comment_id=1892447178008310,USR_00000014,Discurso de Odio,Homofobia,Comunidad LGBT,General Español,No,No,No,0.86,Ataca o degrada a un grupo identificable mediante insulto o generalización. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: lesbiana).,No,,,,,,Sí
125,Cristian,Facebook,2026-06-24,Que valor poder manejar esa bestia 😱,https://www.facebook.com/ElSalvadorNoticiasSV/posts/pfbid02kYqa3MvqDYkNiXdMUZLmyWLqRrV3GSYVaQgqmX5T5UMu6ErmjRPyqD6ejtWdJrDJl?comment_id=1704822137334776,USR_00000012,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: bestia).",No,,,,,,Sí
98,Dressler,Facebook,6/9/2026,"12m
Carlos Álvarez A diferencia del resto del mundo, a mi si me da alegría que la selección de argentina gane.. creo que vivir en un país hundido en la miseria donde no hay comida, no hay oportunidades de trabajo, su moneda se devalúa día a día, no hay inversiones etc.. los triunfos deportivos son su única alegría, así que bien por ellos y ojalá argentina sea campeón mundial!!",https://www.facebook.com/profile.php?comment_id=Y29tbWVudDoxMzcyNjU0NDc1MDgyMTk3XzEwNjk0ODg1OTkwNzQ5MTc=,USER_098,Discurso de odio,Burla por condición socioeconómica,Personas en situación de pobreza o precariedad,General Espa�ol,SI,SI,NO,0.87,requiere verificacion y validacion,No,,,,,,NO
1078,Willian,Facebook,2026-07-14,"Mis sentido pésame a la familia UTEC.
Salí de esa universidad y fui instructor de fotografía con Eulalio Gomez .",https://www.facebook.com/lennon.segal?comment_id=Y29tbWVudDo4NTgxMDA1Njk2OTY4NjNfMTExOTIyMDY2OTQwNjA1MQ==,USER_457,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.9,"Condolencias con anécdota personal, respetuoso.",NO,,,,N/A,,NO
682,Willian,X,2026-07-13,"""Una sociedad que NO invierte en su juventud, esta condenada al fracaso"".  #DíaDeLaJuventud
#JuventudSV",https://x.com/mtenoriosv/status/896394967454711808,USER_110,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.85,"Cita motivacional sobre inversión en juventud, positivo.",NO,,,,N/A,,NO
269,Cristian,X,2026-06-04,"Escuchen esta vaina, para que se surren tres dias de curso los gorgojos cerotes",https://x.com/willzelaya7/status/1955444364144152791,USR_00000210,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,Salvadoreño,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: cerotes; jerga salvadoreña: curso).",No,,,,,,Sí
491,Cristian,X,2026-07-08,El anciano q tanto critica a todos y los llama pendejos por no pensar como el ahi esta con las focas el pobre culero 😏,https://x.com/Kmikaze0102/status/2073611193273508209,USR_00000376,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,Salvadoreño,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: pendejos, culero; jerga salvadoreña: culero).",No,,,,,,Sí
309,Cristian,X,2026-06-07,"Jajaja que hijos de puta màs jayanes, y ahora ya no es el 93% ahora resulta que es un 87% hartense una cuchumbada de mierda junto con el corrupto màs prolífico en toda la historia de El Salvador, Si Si, el hijueputa del batman enfermo mental!",https://x.com/lopeznelsonr/status/2059763965413224460,USR_00000171,Acoso,Ataque personal,Persona Individual,Salvadoreño,Sí,Sí,No,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: hijueputa, mierda, puta; jerga salvadoreña: hijueputa).",No,,,,,,Sí
729,Willian,X,2026-07-14,"Artistas de la Zona Central y Paracentral compartimos información importante para ustedes. | @TeatroNacSS   #ArteSv 
@SalaNacional",https://x.com/culturasv/status/913781135297142785,USER_131,No Tóxico,N/A,N/A,Español Estándar,NO,NO,SI,0.85,"Convocatoria a artistas para compartir información, institucional.",NO,,,,N/A,,NO
396,Cristian,X,2026-06-07,Si no viviera en este país votaría por Cepeda para que las madres de hijos de puta como usted le toca salir a dar culo por todo el puto contienen. Sapo hijueputa,https://x.com/Casaputas42181/status/2062323438618816542,USR_00000314,Acoso,Ataque personal,Persona Individual,Salvadoreño,No,No,No,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: hijueputa, culo, puta, puto; jerga salvadoreña: hijueputa).",No,,,,,,Sí
229,Cristian,X,2026-06-02,Tenés que mencionar a El Salvador Pedazo de PENDEJO JAJAJA trabaja hijueputa,https://x.com/Noriega7_/status/2051890840935583747,USR_00000174,Acoso,Ataque personal,Persona Individual,Salvadoreño,Sí,Sí,No,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: hijueputa, pendejo; jerga salvadoreña: hijueputa).",No,,,,,,Sí
89,Dressler,Facebook,6/24/2026,"Ni que Francia fuera Argentina.
Que gane el mejor…",https://www.facebook.com/nano.h.core?comment_id=Y29tbWVudDoxMzQ5OTQ2OTQ3MTE1MzUwXzE1NjU1MzkzNTUyMTcxMTk=,USER_089,Discurso de odio,Burla por nacionalidad,Personas argentinas,General Espa�ol,SI,SI,NO,0.76,requiere verificacion y validacion,No,,,,,,NO
306,Cristian,Facebook,2026-06-26,No hijas del pico allá en la sombra les va tocar que hacerse amigas porque no les queda de otra.,https://www.facebook.com/groups/646041785557206/posts/3334875230007168/?comment_id=3335839643244060,USR_00000222,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
178,Dressler,Facebook,6/8/2026,"No mms México no tiene ese nivel de cambios que metió Argentina, y los que medio podían hacerl un disparo de larga distancia y un centro decente quedaron en la banca. O los sacaron de cambio.",https://www.facebook.com/groups/2052803382199607/posts/2286008945545715/?comment_id=2286064752206801,USER_178,Discurso de odio,Burla por nacionalidad,Personas argentinas,General Espa�ol,SI,SI,NO,0.71,requiere verificacion y validacion,No,,,,,,NO
155,Cristian,Facebook,2026-06-25,OTRA MANTENIDA DE MIERDA MAS!!!,https://www.facebook.com/SivarNewsSV/posts/pfbid0294g3H4GRdtbzcVrW2VFryXr5p2y7LBfX5FUBDRK86tsHJcujtQ9M4PjSm5nX4mctl?comment_id=1117790033671082,USR_00000042,Discurso de Odio,Misoginia,Mujeres,General Español,No,No,No,0.86,"Ataca o degrada a un grupo identificable mediante insulto o generalización. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: mierda, mantenida).",No,,,,,,Sí
315,Cristian,Facebook,2026-06-26,sales preñada es el prófugo,https://www.facebook.com/ecuavisa/posts/pfbid02toJBgRVgsheGT1qtsrSmg37Q7suVtndBMuzGhHtykfeCqFERc6B4jy8aUs6fweQ3l?comment_id=1124380005721998,USR_00000231,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
526,Willian,X,2026-07-13,"Les dejo por acá el usuario de nuestro emprendimiento.

Vayan a seguirnos. 

https://
instagram.com/candm_sv?igshi
d=YmMyMTA2M2Y=
…

#emprendimientosv #couplesgoals #locionesparahombre #locionesparamujer #pedidos #follow",https://x.com/Bcortezsv/status/1652859984667975681,USER_019,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.9,"Autopromoción personal de emprendimiento, tono casual.",NO,,,,N/A,,NO
006,Cristian,Facebook,2026-06-10,Eso demuestra lo arrastrada que son...y lo mantenidas,https://www.facebook.com/ElSalvadorNoticiasSV/posts/pfbid0sb4sJdJkaDkRSts8byhDEA4Y8xVvvse1LDKGmyvBH6YFsmEgXMYvyVyKsiDFVosXl?comment_id=1197046528549730,USR_00000006,Discurso de Odio,Misoginia,Mujeres,General Español,No,No,No,0.86,"Ataca o degrada a un grupo identificable mediante insulto o generalización. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: mantenida, arrastrada).",No,,,,,,Sí
144,Cristian,X,2026-05-30,De las virgadas,https://x.com/AdrinArvalo6/status/1311868123776200704,USR_00000109,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
419,Cristian,Facebook,2026-07-14,QUE NIVEL DE ESTUPIDES EL DE ESTE SER... POBRE IGNORANTE PARASITO DE LA SOCIEDAD.,https://www.facebook.com/ElSalvadorNoticiasSV/posts/pfbid02swH6vNBoqntHuiKV2hswsQwba2HvygZ7qCcmV7mkMeM8WZ54KoYfngv5QibrWKocl?comment_id=662241589920340,USR_00000022,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: parásito).",No,,,,,,Sí
103,Cristian,Facebook,2026-06-22,Pura miérd@,https://www.facebook.com/permalink.php?story_fbid=pfbid0ofh6Jfwyi2GgKWQGGUpPqmAvVLDfPEuDQo3CxrGkzH7Moo9BZbVHBkMfbYp4KwPDl&id=100084285997242&comment_id=1187162569148061,USR_00000029,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: mierda).",No,,,,,,Sí
558,Willian,X,2026-07-13,"#NACIONALES En el marco del Plan Vacación, el 
@Gobierno_SV
  de El Salvador desarrolló un importante componente enfocado en la prevención de emergencias y la atención integral durante actividades religiosas. 
Léalo Aquí: 
https://
lc.cx/tspF4I
#FiestasAgostinas 
DM",https://x.com/hoycomsv/status/1953116468763083158,USER_009,No Tóxico,N/A,N/A,Español Estándar,NO,NO,SI,0.85,"Noticia de programa gubernamental de prevención en fiestas religiosas, informativo institucional.",NO,,,,N/A,,NO
082,Cristian,Facebook,2026-06-22,Las queso partido 😎,https://www.facebook.com/katherinediiaz98/posts/pfbid0wfcjtqhhGDrBuu6fwmVaqzaRrCtUeCwB2z824Xrj1P3vXdw1T8TdHUgx1r2gWAScl?comment_id=1235823065052630,USR_00000008,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
434,Cristian,X,2026-06-07,Culero el hijueputa en salvadoreño para que entendas,https://x.com/derb69/status/2061594267777429858,USR_00000345,Acoso,Ataque personal,Persona Individual,Salvadoreño,No,No,No,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: hijueputa, culero; jerga salvadoreña: hijueputa, culero).",No,,,,,,Sí
158,Cristian,X,2026-05-30,El unico pendejo que esta hablando de eso sos vos ignorante chupa webos 🥚 🥚,https://x.com/Imthejoker503/status/2068505368419049741,USR_00000051,Acoso,Ataque personal,Persona Individual,Salvadoreño,No,No,No,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: pendejo; jerga salvadoreña: sos, vos).",No,,,,,,Sí
45,Dressler,X,6/12/2026,Que bueno que se murieron ahí mismo esos venezolanos de mierda,https://x.com/DeLaGueTToReaL1/status/2077112508817506781,USER_045,Discurso de odio,Xenofobia,Personas venezolanas,General Espa�ol,NO,NO,NO,0.85,requiere verificacion y validacion,No,,,,,,NO
884,Willian,X,2026-07-14,Si así agarramos a los mareros que paz tuvieramos pero estos cabrones no se terminan ahí los están engordando en las prisiones de que sirve un marero ya no tiene reinserción.  Denles veneno o matenlos así estos no tienen lastima,https://x.com/MIKEORELLANA12/status/1209806101845286912,USER_268,Amenazas/Violencia,Amenaza Explícita Directa,Pandilleros/Mareros,Salvadoreño,NO,NO,NO,0.8,"Llamado explícito a envenenar o matar a mareros, deshumanización explícita.",NO,,,,N/A,,NO
